Domain Code,Domain,Area Code (ISO3),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","BGR","Bulgaria","2023","2023","23014","Food price inflation","7011","November","6121","Value","%","5.93591","E","Estimated value",""
"CP","Consumer Price Indices","BGR","Bulgaria","2023","2023","23014","Food price inflation","7012","December","6121","Value","%","5.608231","E","Estimated value",""
"CP","Consumer Price Indices","BGR","Bulgaria","2024","2024","23014","Food price inflation","7001","January","6121","Value","%","5.060391","E","Estimated value",""
"CP","Consumer Price Indices","BGR","Bulgaria","2024","2024","23014","Food price inflation","7002","February","6121","Value","%","3.196229","E","Estimated value",""
"CP","Consumer Price Indices","BGR","Bulgaria","2024","2024","23014","Food price inflation","7003","March","6121","Value","%","2.181334","E","Estimated value",""
"CP","Consumer Price Indices","HRV","Croatia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","106.1","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","105.7","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","106.1","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","106.3","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","106.4","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","105.9","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","105","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","105.4","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","104.8","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","104.6","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","104.1","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","103.4","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","104.9","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","104.8","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","105","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","105.7","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","105.7","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","105.8","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","106.9","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","107.9","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","107.9","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","108.3","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","109.9","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2021","2021","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","111.5","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","114.8","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","115.3","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","116.3","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","119.2","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","121.7","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","123.8","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","126.5","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","128.7","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","128.4","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","129.7","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","131.1","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2022","2022","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","132.7","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","134.7","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","134.9","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","136.6","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","138","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","140.1","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","141.9","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","142.4","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","142.7","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","HRV","Croatia","2023","2023","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","141.7","X","Figure from international organizations","base year is 2015"
