id,id_name,name,type,category,perimeter,has_fence,area_sqm,is_over_100_sqm,is_over_1_000_sqm
215,215 - Jardin Partage Cambrai - Cite Michelet,Jardin Partage Cambrai - Cite Michelet,"Temporary, Shared, Educational Spaces",Shared Garden,141,1.0,1101,1,1
216,216 - 24-02,24-02,Ring Road,Slope,1246,0.0,2575,1,1
217,217 - 17-99-08,17-99-08,Ring Road,Slope,88,0.0,233,1,0
218,218 - 17-99-09,17-99-09,Ring Road,Slope,303,0.0,1085,1,1
219,219 - Jardinieres De La Rue Huguette Schwartz,Jardinieres De La Rue Huguette Schwartz,Street Decorations,Planter,227,0.0,239,1,0
220,220 - Jardiniere Verticale De La Rue Paul Laurent,Jardiniere Verticale De La Rue Paul Laurent,Green Walls,Green Walls,6,0.0,0,0,0
221,221 - Jardinieres De La Rue Pauline Kergomard,Jardinieres De La Rue Pauline Kergomard,Street Decorations,Planter,107,0.0,58,0,0
222,222 - Jardiniere Verticale De La Rue Theodore Hamont,Jardiniere Verticale De La Rue Theodore Hamont,Green Walls,Green Walls,,0.0,0,0,0
223,223 - Jardin Partage Du Jardin De La Folie Titon,Jardin Partage Du Jardin De La Folie Titon,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,82,0,0
224,224 - Jardin Partage Du Parc Clichy-Batignolles - Martin Luther King,Jardin Partage Du Parc Clichy-Batignolles - Martin Luther King,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,415,1,0
225,225 - Jardin Partage De L'Impasse Satan,Jardin Partage De L'Impasse Satan,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,337,1,0
226,226 - Jardin Partage Le Jardin Suspendu,Jardin Partage Le Jardin Suspendu,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,929,1,0
227,227 - Jardin Partage Du Jardin Debergue-Rendez-Vous,Jardin Partage Du Jardin Debergue-Rendez-Vous,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,308,1,0
228,228 - Jardinieres De La Promenade Plantee Claude Levi Strauss T6,Jardinieres De La Promenade Plantee Claude Levi Strauss T6,Street Decorations,Planter,,0.0,941,1,0
229,229 - Promenade Plantee Dode De La Brunerie,Promenade Plantee Dode De La Brunerie,Open Promenades,Garden,,1.0,683,1,0
230,230 - Jardiniere Verticale Du 145 Rue Du Faubourg Saint-Martin,Jardiniere Verticale Du 145 Rue Du Faubourg Saint-Martin,Green Walls,Green Walls,,0.0,5,0,0
231,231 - Jardin Arnaud Beltrame,Jardin Arnaud Beltrame,Open Promenades,Garden,,1.0,2162,1,1
232,232 - Jardiniere Verticale Du Square D'Anvers 1,Jardiniere Verticale Du Square D'Anvers 1,Green Walls,Green Walls,,0.0,3,0,0
233,233 - Jardiniere Verticale Du Square Ilan Halimi,Jardiniere Verticale Du Square Ilan Halimi,Green Walls,Green Walls,,0.0,10,0,0
234,234 - Jardinet Du Parc De Stationnement Pour Autocars Bd Pershing,Jardinet Du Parc De Stationnement Pour Autocars Bd Pershing,Decorative Gardens,Small Garden,637,0.0,1708,1,1
235,235 - Jardinieres Du 66 Rue De Tolbiac (Aeration Meteor),Jardinieres Du 66 Rue De Tolbiac (Aeration Meteor),Street Decorations,Planter,59,0.0,13,0,0
236,236 - Jardinieres Angle Avenue De La Porte De Clignancourt Rue Francis De Croisset,Jardinieres Angle Avenue De La Porte De Clignancourt Rue Francis De Croisset,Street Decorations,Planter,,0.0,171,1,0
237,237 - Jardinieres De La Rue Des Gatines,Jardinieres De La Rue Des Gatines,Street Decorations,Planter,,0.0,36,0,0
238,238 - Jardiniere Verticale Des Jardins D'Immeubles Porte De Vincennes Sud 2,Jardiniere Verticale Des Jardins D'Immeubles Porte De Vincennes Sud 2,Green Walls,Green Walls,,0.0,94,0,0
239,239 - Jardinieres De La Rue Paul Bourget,Jardinieres De La Rue Paul Bourget,Street Decorations,Planter,,0.0,1637,1,1
240,240 - Jardinieres De La Rue Du Docteur Magnan,Jardinieres De La Rue Du Docteur Magnan,Street Decorations,Planter,,0.0,456,1,0
241,241 - Jardinieres De La Rue Georges Picquart,Jardinieres De La Rue Georges Picquart,Street Decorations,Planter,318,0.0,280,1,0
242,242 - Promenade Pc 13 - Choisy - Gandon,Promenade Pc 13 - Choisy - Gandon,Private Gardens,Promenade,595,1.0,4767,1,1
243,243 - Jardiniere Verticale Du Square De L'Aspirant Dunand 4,Jardiniere Verticale Du Square De L'Aspirant Dunand 4,Green Walls,Green Walls,,0.0,27,0,0
244,244 - Jardinieres Passage De Verdun,Jardinieres Passage De Verdun,Street Decorations,Planter,,0.0,9,0,0
245,245 - Jardiniere Verticale Du Jardin Duranton 2,Jardiniere Verticale Du Jardin Duranton 2,Green Walls,Green Walls,,0.0,18,0,0
246,246 - Jardiniere Verticale Du Square Pierre-Adrien Dalpayrat 1,Jardiniere Verticale Du Square Pierre-Adrien Dalpayrat 1,Green Walls,Green Walls,,0.0,22,0,0
247,247 - Jardin De La Bibliotheque Nationale De France,Jardin De La Bibliotheque Nationale De France,Open Promenades,Garden,,1.0,1592,1,1
248,248 - Jardinieres De La Rue Mere Teresa,Jardinieres De La Rue Mere Teresa,Street Decorations,Planter,266,0.0,425,1,0
249,249 - Jardinieres De La Rue Saint Vincent De Paul,Jardinieres De La Rue Saint Vincent De Paul,Street Decorations,Planter,,1.0,205,1,0
250,250 - Jardinieres Rae De La Rue Richomme,Jardinieres Rae De La Rue Richomme,Street Decorations,Planter,,0.0,67,0,0
251,251 - Jardinieres Evq Rue Des Docteurs Dejerine,Jardinieres Evq Rue Des Docteurs Dejerine,Street Decorations,Planter,,0.0,385,1,0
252,252 - Jardinieres Rae De La Rue Littre,Jardinieres Rae De La Rue Littre,Street Decorations,Planter,,0.0,17,0,0
253,253 - Jardinieres Evq De La Rue De Meaux Entre  C Fabien Et Secretan,Jardinieres Evq De La Rue De Meaux Entre  C Fabien Et Secretan,Street Decorations,Planter,,0.0,197,1,0
254,254 - Jardins Des Champs Elysees - Grand Palais,Jardins Des Champs Elysees - Grand Palais,Open Promenades,Garden,6017,0.0,5872,1,1
255,255 - Promenade Rue D'Aubervilliers,Promenade Rue D'Aubervilliers,Open Promenades,Promenade,440,0.0,1384,1,1
256,256 - Jardinieres Evq De La Rue Jules Dumien,Jardinieres Evq De La Rue Jules Dumien,Street Decorations,Planter,,0.0,137,1,0
257,257 - Jardin Alberto Giacometti,Jardin Alberto Giacometti,Open Promenades,Garden,200,1.0,1273,1,1
258,258 - Square Claude Debussy,Square Claude Debussy,Open Promenades,Public Garden,261,1.0,3384,1,1
259,259 - Jardinieres Rue Des Suisses,Jardinieres Rue Des Suisses,Street Decorations,Planter,,0.0,94,0,0
260,260 - Jardinieres Evq De La Rue Alexandre Charpentier,Jardinieres Evq De La Rue Alexandre Charpentier,Street Decorations,Planter,,0.0,225,1,0
261,261 - Jardinets Des Boulevards De Clichy Et Rochechouart,Jardinets Des Boulevards De Clichy Et Rochechouart,Decorative Gardens,Small Garden,4612,0.0,4095,1,1
262,262 - 17-99-11,17-99-11,Ring Road,Slope,860,0.0,2229,1,1
263,263 - Plate-Bande Du Boulevard Raspail(7),Plate-Bande Du Boulevard Raspail(7),Street Decorations,Flower Bed,161,0.0,166,1,0
264,264 - Jardinieres Rae De La Dulaure,Jardinieres Rae De La Dulaure,Street Decorations,Planter,,0.0,496,1,0
265,265 - Jardinieres Rae De La Rue  Le Vau,Jardinieres Rae De La Rue  Le Vau,Street Decorations,Planter,,0.0,271,1,0
266,266 - Jardinieres Evq De La Rue Paul Bodin,Jardinieres Evq De La Rue Paul Bodin,Street Decorations,Planter,,0.0,472,1,0
267,267 - Parc Clichy-Batignolles - Martin Luther King,Parc Clichy-Batignolles - Martin Luther King,Open Promenades,Park,2095,1.0,100831,1,1
268,268 - Jardin Des Martyrs Juifs,Jardin Des Martyrs Juifs,Open Promenades,Garden,521,0.0,4891,1,1
269,269 - Jardinieres Rae De La Rue  Dautancourt,Jardinieres Rae De La Rue  Dautancourt,Street Decorations,Planter,,0.0,273,1,0
270,270 - Jardiniere Verticale Du 28 Rue Biot,Jardiniere Verticale Du 28 Rue Biot,Green Walls,Green Walls,71,0.0,20,0,0
271,271 - Jardinieres Evq Du Boulevard Saint Marcel-Queneau,Jardinieres Evq Du Boulevard Saint Marcel-Queneau,Street Decorations,Planter,,0.0,545,1,0
272,272 - Jardiniere Verticale Du 8 Rue Saint-Bon,Jardiniere Verticale Du 8 Rue Saint-Bon,Green Walls,Planter,5,0.0,1,0,0
273,273 - Jardin Partage Du Square Des Deux Nethes,Jardin Partage Du Square Des Deux Nethes,"Temporary, Shared, Educational Spaces",Shared Garden,61,1.0,213,1,0
274,274 - 32-07,32-07,Ring Road,Slope,276,0.0,346,1,0
275,275 - Square Ernest Chausson,Square Ernest Chausson,Open Promenades,Public Garden,182,1.0,1021,1,1
276,276 - Jardinet De La Rue Proudhon,Jardinet De La Rue Proudhon,Decorative Gardens,Small Garden,95,1.0,269,1,0
277,277 - Plates Bandes De L'Eglise Notre Dame Des Champs,Plates Bandes De L'Eglise Notre Dame Des Champs,Decorative Gardens,Flower Bed,187,1.0,568,1,0
278,278 - Jardiniere Verticale Du Square Des Arenes De Lutece,Jardiniere Verticale Du Square Des Arenes De Lutece,Green Walls,Green Walls,,0.0,3,0,0
279,279 - Jardinet De La Rue Pihet,Jardinet De La Rue Pihet,Decorative Gardens,Small Garden,38,1.0,81,0,0
280,280 - Ecole D'Horticulture Du Breuil Arboretum,Ecole D'Horticulture Du Breuil Arboretum,Open Promenades,Arboretum,1425,1.0,127620,1,1
281,281 - Decoration Angle Des Rues De L'Abbe Patureau - Paul Feval,Decoration Angle Des Rues De L'Abbe Patureau - Paul Feval,Street Decorations,Decoration,50,0.0,44,0,0
282,282 - Square Marcel Sembat,Square Marcel Sembat,Open Promenades,Public Garden,293,1.0,4937,1,1
283,283 - Mail De La Rue Modigliani,Mail De La Rue Modigliani,Street Decorations,Avenue,726,0.0,1418,1,1
284,284 - Square Rues Belleville - Telegraphe,Square Rues Belleville - Telegraphe,Open Promenades,Public Garden,175,1.0,1807,1,1
285,285 - Mail Emile Bollaert,Mail Emile Bollaert,Open Promenades,Avenue,779,0.0,7465,1,1
286,286 - Square Du Regard De La Lanterne,Square Du Regard De La Lanterne,Open Promenades,Public Garden,131,1.0,994,1,0
287,287 - 35-10,35-10,Ring Road,Slope,138,0.0,369,1,0
288,288 - 21-01,21-01,Ring Road,Slope,675,0.0,1890,1,1
289,289 - Jardinieres Du Quai Panhard Et Levassor,Jardinieres Du Quai Panhard Et Levassor,Street Decorations,Planter,240,0.0,628,1,0
290,290 - Jardiniere De La Place Du Docteur Felix Lobligeois,Jardiniere De La Place Du Docteur Felix Lobligeois,Street Decorations,Planter,53,0.0,180,1,0
291,291 - 07-04,07-04,Ring Road,Slope,309,0.0,576,1,0
292,292 - 07-07,07-07,Ring Road,Slope,423,0.0,1549,1,1
293,293 - 11-00,11-00,Ring Road,Slope,304,0.0,1507,1,1
294,294 - 12-02,12-02,Ring Road,Slope,374,0.0,3216,1,1
295,295 - 13-05,13-05,Ring Road,Slope,269,0.0,1540,1,1
296,296 - Decoration Du Centre Handisport,Decoration Du Centre Handisport,Private Gardens,Decoration,78,1.0,95,0,0
297,297 - 04-05,04-05,Ring Road,Slope,173,0.0,709,1,0
298,298 - Jardin Du Moulin De La Pointe,Jardin Du Moulin De La Pointe,Open Promenades,Garden,708,1.0,12516,1,1
299,299 - Square De La Place Etienne Pernet,Square De La Place Etienne Pernet,Open Promenades,Public Garden,79,0.0,402,1,0
300,300 - Jardinets De La Tour Orphee,Jardinets De La Tour Orphee,Street Decorations,Small Garden,754,0.0,2364,1,1
301,301 - Jardiniere Angle Des Rues De L'Aqueduc - Louis Blanc,Jardiniere Angle Des Rues De L'Aqueduc - Louis Blanc,Street Decorations,Planter,47,0.0,131,1,0
302,302 - Jardiniere Angle Des Rues Des Partants - Soleillet,Jardiniere Angle Des Rues Des Partants - Soleillet,Street Decorations,Planter,42,0.0,78,0,0
303,303 - Jardiniere Verticale Du 7 Rue Eugenie Cotton,Jardiniere Verticale Du 7 Rue Eugenie Cotton,Green Walls,Green Walls,12,0.0,4,0,0
304,304 - Jardinieres De La Rue Peclet,Jardinieres De La Rue Peclet,Street Decorations,Planter,25,0.0,14,0,0
305,305 - Square Ferdinand Brunot,Square Ferdinand Brunot,Open Promenades,Public Garden,266,1.0,3889,1,1
306,306 - Jardiniere De La Place Jacques Marette,Jardiniere De La Place Jacques Marette,Street Decorations,Planter,54,0.0,144,1,0
307,307 - Jardin Lazare Rachline,Jardin Lazare Rachline,Open Promenades,Garden,84,1.0,423,1,0
308,308 - Jardin Partage Jardin Politzer,Jardin Partage Jardin Politzer,"Temporary, Shared, Educational Spaces",Shared Garden,93,1.0,385,1,0
309,309 - Jardiniere Verticale Du 15 Rue Nollet,Jardiniere Verticale Du 15 Rue Nollet,Green Walls,Green Walls,3,0.0,0,0,0
310,310 - 31-01,31-01,Ring Road,Slope,220,0.0,2674,1,1
311,311 - 17-99-05,17-99-05,Ring Road,Slope,99,0.0,491,1,0
312,312 - Jardiniere Verticale Du 28 Rue Du General Foy,Jardiniere Verticale Du 28 Rue Du General Foy,Green Walls,Green Walls,9,0.0,1,0,0
313,313 - Jardinieres Du Quai De La Garonne,Jardinieres Du Quai De La Garonne,Street Decorations,Planter,,0.0,178,1,0
314,314 - Jardiniere Verticale Du 66 Rue Du Moulin Vert,Jardiniere Verticale Du 66 Rue Du Moulin Vert,Green Walls,Green Walls,5,0.0,0,0,0
315,315 - Square De La Marseillaise,Square De La Marseillaise,Open Promenades,Public Garden,536,1.0,9274,1,1
316,316 - Jardiniere Arche Montorgueuil,Jardiniere Arche Montorgueuil,Street Decorations,Planter,16,0.0,6,0,0
317,317 - Jardinet Du Rond Point De La Porte De La Plaine,Jardinet Du Rond Point De La Porte De La Plaine,Street Decorations,Small Garden,259,0.0,1762,1,1
318,318 - Jardin Du 62 Au 68 Rue D'Alleray,Jardin Du 62 Au 68 Rue D'Alleray,Open Promenades,Garden,314,1.0,3075,1,1
319,319 - Jardin De L'Hotel Lamoignon - Mark Ashton,Jardin De L'Hotel Lamoignon - Mark Ashton,Open Promenades,Garden,128,1.0,897,1,0
320,320 - Jardiniere Placette Loucheur-Brunet,Jardiniere Placette Loucheur-Brunet,Street Decorations,Planter,88,0.0,194,1,0
321,321 - Square De L'Amerique Latine,Square De L'Amerique Latine,Open Promenades,Public Garden,197,1.0,1911,1,1
322,322 - Jardin Partage Du Jardin De La Zac Didot,Jardin Partage Du Jardin De La Zac Didot,"Temporary, Shared, Educational Spaces",Shared Garden,77,1.0,286,1,0
323,323 - Jardiniere De La Rue Du Chevalier De La Barre,Jardiniere De La Rue Du Chevalier De La Barre,Street Decorations,Planter,104,0.0,139,1,0
324,324 - Jardinieres De La Place Sully Lombard,Jardinieres De La Place Sully Lombard,Street Decorations,Planter,77,0.0,43,0,0
325,325 - 26-03,26-03,Ring Road,Slope,400,0.0,2063,1,1
326,326 - 27-02,27-02,Ring Road,Slope,1010,0.0,3733,1,1
327,327 - 28-01,28-01,Ring Road,Slope,486,0.0,1307,1,1
328,328 - Talus Du Pont Charles Renouvier,Talus Du Pont Charles Renouvier,Decorative Gardens,Slope,335,1.0,1414,1,1
329,329 - 17-04,17-04,Ring Road,Slope,416,0.0,2404,1,1
330,330 - 02-05,02-05,Ring Road,Slope,84,0.0,303,1,0
331,331 - 15-05,15-05,Ring Road,Slope,833,0.0,5604,1,1
332,332 - Jardiniere Verticale Du 2 Passage Legendre,Jardiniere Verticale Du 2 Passage Legendre,Green Walls,Green Walls,,0.0,10,0,0
333,333 - Promenade Jane Et Paulette Nardal,Promenade Jane Et Paulette Nardal,Open Promenades,Garden,307,1.0,11683,1,1
334,334 - Jardinieres De La Rue Marie Skobtsov,Jardinieres De La Rue Marie Skobtsov,Street Decorations,Planter,,0.0,417,1,0
335,335 - Jardin Partage De La Residence Elie Faure,Jardin Partage De La Residence Elie Faure,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,570,1,0
336,336 - Jardin Partage Du Square Alexandre Luquet,Jardin Partage Du Square Alexandre Luquet,"Temporary, Shared, Educational Spaces",Shared Garden,,1.0,258,1,0
337,337 - Jardiniere Angle Des Rues Provence - Drouot,Jardiniere Angle Des Rues Provence - Drouot,Street Decorations,Planter,93,0.0,112,1,0
338,338 - Jardiniere Verticale Du 19 Rue Robert Houdin,Jardiniere Verticale Du 19 Rue Robert Houdin,Green Walls,Green Walls,,0.0,3,0,0
339,339 - Jardinieres De La Rue Maurice Grimaud,Jardinieres De La Rue Maurice Grimaud,Street Decorations,Planter,,0.0,315,1,0
340,340 - Jardiniere Verticale Du Square Montholon 1,Jardiniere Verticale Du Square Montholon 1,Green Walls,Green Walls,,0.0,9,0,0
341,341 - Jardiniere Verticale Du Square Saint Eloi,Jardiniere Verticale Du Square Saint Eloi,Green Walls,Green Walls,,0.0,2,0,0
342,342 - Jardiniere Verticale Du Parc De Belleville,Jardiniere Verticale Du Parc De Belleville,Green Walls,Green Walls,,0.0,13,0,0
343,343 - Jardiniere Verticale Du Square De La Paix,Jardiniere Verticale Du Square De La Paix,Green Walls,Green Walls,,0.0,16,0,0
344,344 - Jardiniere Verticale Des Jardins D'Immeubles Porte De Vincennes Sud 1,Jardiniere Verticale Des Jardins D'Immeubles Porte De Vincennes Sud 1,Green Walls,Green Walls,,0.0,3,0,0
345,345 - Jardiniere Verticale Du Jardin De La Gare De Charonne,Jardiniere Verticale Du Jardin De La Gare De Charonne,Green Walls,Green Walls,,0.0,67,0,0
346,346 - Jardiniere Du Square Leon Tolstoi,Jardiniere Du Square Leon Tolstoi,Street Decorations,Planter,,0.0,42,0,0
347,347 - Jardinieres Evq De La Rue Dubrunfaut,Jardinieres Evq De La Rue Dubrunfaut,Street Decorations,Planter,,0.0,154,1,0
348,348 - Jardinieres Rae De La Rue Asseline,Jardinieres Rae De La Rue Asseline,Street Decorations,Planter,,0.0,68,0,0
349,349 - Jardin De La Lituanie,Jardin De La Lituanie,Decorative Gardens,Lawn,305,1.0,1502,1,1
350,350 - Jardinieres Angle Des Rues Patay - Oudine,Jardinieres Angle Des Rues Patay - Oudine,Street Decorations,Planter,93,0.0,135,1,0
351,351 - Promenade Pc 20 - Croix Saint Simon - Lagny,Promenade Pc 20 - Croix Saint Simon - Lagny,Private Gardens,Promenade,1776,1.0,12579,1,1
352,352 - Jardiniere Verticale Du Square Du Serment De Koufra,Jardiniere Verticale Du Square Du Serment De Koufra,Green Walls,Green Walls,,0.0,4,0,0
353,353 - Jardiniere Verticale Du Square Saint-Lambert 2,Jardiniere Verticale Du Square Saint-Lambert 2,Green Walls,Green Walls,,0.0,55,0,0
354,354 - Jardiniere Verticale Du Jardin Des Rues Des Orteaux - Croix Saint-Simon,Jardiniere Verticale Du Jardin Des Rues Des Orteaux - Croix Saint-Simon,Green Walls,Green Walls,,0.0,0,0,0
355,355 - Jardinieres De La Rue Riquet,Jardinieres De La Rue Riquet,Street Decorations,Planter,,0.0,275,1,0
356,356 - Jardinieres Evq De La Rue De Calais,Jardinieres Evq De La Rue De Calais,Street Decorations,Planter,,0.0,153,1,0
357,357 - Jardinieres Evq Du Boulevard De Magenta,Jardinieres Evq Du Boulevard De Magenta,Street Decorations,Planter,,0.0,496,1,0
358,358 - Jardinieres Verticales 12/16 Rue Grange Aux Belles,Jardinieres Verticales 12/16 Rue Grange Aux Belles,Street Decorations,Planter,,0.0,4,0,0
359,359 - Jardinieres Evq De La Rue Berthollet,Jardinieres Evq De La Rue Berthollet,Street Decorations,Planter,,0.0,44,0,0
360,360 - Jardiniere Du 1 Rue De Trevise,Jardiniere Du 1 Rue De Trevise,Street Decorations,Planter,,0.0,58,0,0
361,361 - Jardinieres De La Porte De Saint Cloud,Jardinieres De La Porte De Saint Cloud,Street Decorations,Planter,544,0.0,1401,1,1
362,362 - Jardinieres De La Rue Thimonnier,Jardinieres De La Rue Thimonnier,Street Decorations,Planter,,0.0,193,1,0
363,363 - Jardinieres Evq De La Rue Ambroise Pare,Jardinieres Evq De La Rue Ambroise Pare,Street Decorations,Planter,,0.0,207,1,0
364,364 - Jardin Nelson Mandela,Jardin Nelson Mandela,Open Promenades,Garden,1638,0.0,18718,1,1
365,365 - Jardinieres Vga Du Boulevard De La Bastille,Jardinieres Vga Du Boulevard De La Bastille,Street Decorations,Planter,,0.0,183,1,0
366,366 - Square Gustave Mesureur,Square Gustave Mesureur,Open Promenades,Public Garden,303,1.0,3195,1,1
367,367 - Jardinieres Evq De La Rue Poulet,Jardinieres Evq De La Rue Poulet,Street Decorations,Planter,,0.0,101,1,0
368,368 - 06-05,06-05,Ring Road,Slope,616,0.0,2875,1,1
369,369 - Jardinieres Rae De La Rue De La Prevoyance,Jardinieres Rae De La Rue De La Prevoyance,Street Decorations,Planter,,0.0,120,1,0
370,370 - Jardiniere Verticale Du 7 Impasse Berthaud,Jardiniere Verticale Du 7 Impasse Berthaud,Green Walls,Green Walls,8,0.0,2,0,0
371,371 - Jardinieres Rae De La Rue De La Reunion,Jardinieres Rae De La Rue De La Reunion,Street Decorations,Planter,,0.0,204,1,0
372,372 - Jardinieres Rae De La Rue Bretonneau,Jardinieres Rae De La Rue Bretonneau,Street Decorations,Planter,,0.0,302,1,0
373,373 - Jardinieres Vga De La Rue De  Lagny,Jardinieres Vga De La Rue De  Lagny,Street Decorations,Planter,,0.0,94,0,0
374,374 - Jardinieres Rae De La Rue Rampal,Jardinieres Rae De La Rue Rampal,Street Decorations,Planter,,0.0,102,1,0
375,375 - Jardinieres Rae De La Rue D Oran,Jardinieres Rae De La Rue D Oran,Street Decorations,Planter,,0.0,126,1,0
376,376 - 09-10,09-10,Ring Road,Slope,195,0.0,734,1,0
377,377 - Jardiniere De La Place Gilbert Privat,Jardiniere De La Place Gilbert Privat,Street Decorations,Planter,55,0.0,98,0,0
378,378 - 04-06,04-06,Ring Road,Slope,300,0.0,575,1,0
379,379 - Jardinieres Evq Du Mail Brechet,Jardinieres Evq Du Mail Brechet,Street Decorations,Planter,,0.0,762,1,0
380,380 - Esplanade Gilles Jacquier,Esplanade Gilles Jacquier,Street Decorations,Planter,204,0.0,342,1,0
381,381 - Jardiniere De L'Avenue Du Maine,Jardiniere De L'Avenue Du Maine,Street Decorations,Planter,37,0.0,85,0,0
382,382 - Jardiniere Verticale Du 1 Rue Jules Verne,Jardiniere Verticale Du 1 Rue Jules Verne,Green Walls,Green Walls,27,0.0,3,0,0
